"","NUTS_ID","STAT_LEVL_","SHAPE_AREA","SHAPE_LEN","lon","lat"
"751","DE146",3,0.170773002819,2.68820610703,9.77470765831848,48.1079075760977
"752","DE147",3,0.105990987381,2.05004360273,9.38925308543289,47.7144161516868
"753","DE148",3,0.196390019373,2.85774544739,9.7806460840164,47.8252645041951
"754","DE149",3,0.144896268593,2.71090632603,9.24081441701667,48.0394875212004
"755","AT323",3,0.208765233649,3.19335106778,13.2120527865515,47.750576473866
"756","AT331",3,0.147484638855,2.85577414076,10.5834810180526,47.378882752778
"757","AT332",3,0.248665184365,2.43746431755,11.3441374254493,47.2010854323874
"758","AT333",3,0.238163345689,2.46927152636,12.5226176209604,46.906540246772
"759","AT334",3,0.393509144431,3.94772980288,10.6976608812696,47.0612236522517
"760","AT335",3,0.473596840029,4.30413773597,12.0240764291714,47.3898791715509
"761","AT341",3,0.222460989911,3.01739911892,9.96095896317143,47.1839142430744
"762","BG342",3,0.389215296608,3.80787747936,26.2356462167121,42.6692871444522
"763","BG343",3,0.366130373767,3.83349921795,26.6255215620542,42.2906177914207
"764","BG344",3,0.563483544735,4.97792614374,25.5470893192574,42.4246965070091
"765","BG411",3,0.147031801715,2.62432153467,23.3985902350771,42.6780582577794
"766","CH021",3,0.702913148159,7.44983244401,7.62405843746264,46.8222726628001
"767","CH022",3,0.197191593929,4.0379400478,7.09573689349546,46.7088116938338
"768","CH023",3,0.0939071168162,3.73494776434,7.65037763096191,47.2961462387922
"769","CH024",3,0.095008363377,1.91135451392,6.78024796767642,46.9954269275788
"770","CH025",3,0.0993313930319,2.43715334414,7.15685046726276,47.3513698667919
"771","CH031",3,0.00450172719221,0.435249374952,7.61564363094487,47.5646704719746
"772","CH032",3,0.0618930959346,2.34298411695,7.70700971156907,47.4518980047577
"773","DE211",3,0.0164662906932,0.666467532403,11.39432622105,48.7546271891382
"774","DE212",3,0.037570751224,1.12390331756,11.5476678112438,48.1534345382737
"775","DE213",3,0.00419302907276,0.298652858571,12.1091418232337,47.8442613549232
"776","DE214",3,0.0691507068158,1.41536326167,12.7056925406227,48.2096386363109
"777","DE215",3,0.100472579406,2.11614620945,12.9012369639807,47.6994402897476
"778","DE216",3,0.132913005092,2.13724305631,11.48307268044,47.7271397348924
"779","DE217",3,0.070205532923,1.46271989111,11.3574232124534,48.3338477691007
"780","DE218",3,0.0664699818206,1.40673003015,11.9133695328502,48.0769619926179
"781","DE219",3,0.148780968968,2.69552852554,11.3698320252096,48.898146768276
"782","DE21A",3,0.105305196923,1.58688931133,12.0005328435004,48.3005509887859
"783","DE21B",3,0.0973302322252,1.74786567719,11.7409661787877,48.4475972655645
"784","DE21C",3,0.0522534569197,1.33354666423,11.2011691335627,48.1877438621699
"785","DE21D",3,0.121331820658,2.01781599807,11.1296200102898,47.5566902188597
"786","AT342",3,0.0890196571339,2.22182777204,9.72559432303247,47.3876491345212
"787","BE100",3,0.020726905249,0.697032012627,4.37024564182162,50.8362158256272
"788","BE211",3,0.129158141433,1.96029617384,4.50573742390461,51.2802318950688
"789","BE212",3,0.065510339036,1.78234212316,4.5268114208651,51.0747368540756
"790","BE213",3,0.173847275043,2.49984359971,4.95040956173352,51.2492009826169
"791","BE221",3,0.116171295312,2.87646426307,5.28399743108614,50.9542573311817
"792","BE222",3,0.113767446888,1.9207559689,5.51453654700434,51.139798817782
"793","BE223",3,0.0808041028986,2.4707418111,5.48964081815068,50.8456376683629
